idDocumento,numDoc,folioDoc,folioUnico,origenFactura,tipoFactura,tipoDocAsociado,nomProveedor,rutProveedor,centroGestion,fechaSistema,fechaEmision,fechaEstimadaPago,fechaRecepSII,fechaRecepcion,moneda,montoTotal,estadoDoc,estadoAsociacion,estadoPago,estadoPagoSii,FechaIngreso,ConceptoCompras,Cliente,Proveedor,Honorario,Empleado,Cuenta,Cuenta 2,Centro,Unidad de Negocio,Estado,montoNeto,montoNoAfectoOExento
30760870,1270-792,1270-792,BH 30,Factura,Boleta Honorarios,Recepción,CATALINA PAZ REINOSO GUERRA,19620518-7,1270 Oficina ICC,2025-06-05T13:05:52.52,2025-06-05T00:00:00,2025-07-05T00:00:00,No disponible,2025-06-05T00:00:00,$,330000.0,Aprobada,Totalmente Asociada,Pagada,Sin Pagos,06/06/2025 14:33:44,,,,S,,,,1270,Oficina Central,Activo,0.0,330000.0
30760901,1418-60,1418-60,6562227,Factura Electrónica (iHub),Factura Electrónica ,Recepción,ELECTROCOM S.A.,96355000-6,1418 Piso 8 Costanera Center,2025-06-05T13:07:47.673,2025-06-05T00:00:00,2025-07-05T00:00:00,05-06-2025,2025-06-05T00:00:00,$,1367548.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,05/02/2024 15:54:57,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1418,Piso 8 Costanera Center,Activo,1149200.0,0.0
30761058,1417-169,1417-169,217209,Factura Electrónica (iHub),Factura Electrónica ,Recepción,STUDIO GROUP SPA,76927160-0,1417 Marathon EU Viña,2025-06-05T13:30:19.727,2025-06-05T00:00:00,2025-07-05T00:00:00,05-06-2025,2025-06-05T00:00:00,$,208250.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,05/06/2024 21:35:39,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1417,Marathon EU Viña,Activo,175000.0,0.0
30761125,1417-170,1417-170,217208,Factura Electrónica (iHub),Factura Electrónica ,Recepción,STUDIO GROUP SPA,76927160-0,1417 Marathon EU Viña,2025-06-05T13:33:24.58,2025-06-05T00:00:00,2025-07-05T00:00:00,05-06-2025,2025-06-05T00:00:00,$,267750.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,05/06/2024 21:35:39,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1417,Marathon EU Viña,Activo,225000.0,0.0
30761200,1418-61,1418-61,1328,Factura Electrónica (iHub),Factura Electrónica ,Recepción,MAJUVESA SPA,77047987-8,1418 Piso 8 Costanera Center,2025-06-05T13:38:28.767,2025-06-05T00:00:00,2025-07-05T00:00:00,05-06-2025,2025-06-05T00:00:00,$,37485.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,12/17/2024 21:51:31,Otros costos de explotación,N,S,N,N,4.01.02.04,4.01.02.04 Otros costos de explotación,1418,Piso 8 Costanera Center,Activo,31500.0,0.0
30761405,1418-62,1418-62,76938,Factura Electrónica (iHub),Factura Electrónica ,Recepción,ALO RENTAL SPA,77983880-3,1418 Piso 8 Costanera Center,2025-06-05T13:50:10.68,2025-06-05T00:00:00,2025-07-05T00:00:00,05-06-2025,2025-06-05T00:00:00,$,1486945.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,12/11/2024 17:23:50,Arriendos obras,N,S,N,N,4.01.02.03,4.01.02.03 Arriendos de Maquinarias y Equipos,1418,Piso 8 Costanera Center,Activo,1249534.0,0.0
30761728,1270-793,1270-793,BH 5146,Factura,Boleta Honorarios,Recepción,CCL AUDITORES CONSULTORES LTDA,76446733-7,1270 Oficina ICC,2025-06-05T14:15:11.95,2025-06-05T00:00:00,2025-07-05T00:00:00,No disponible,2025-06-05T00:00:00,UF,1568083.0,Aprobada,Totalmente Asociada,Pagada,Sin Pagos,06/06/2025 14:33:44,,,,S,,,,1270,Oficina Central,Activo,0.0,1568083.0
30762351,1417-171,1417-171,BH 240,Factura Electrónica,Boleta Honorarios,Recepción,PEDRO OCTAVIO CORTES FERNANDEZ,17619075-2,1417 Marathon EU Viña,2025-06-05T15:10:56.29,2025-06-30T00:00:00,2025-07-30T00:00:00,Sin información,2025-06-13T00:00:00,$,250000.0,Aprobada,Totalmente Asociada,Pagada,Sin Pagos,10/24/2024 19:46:16,,,,S,,,,1417,Marathon EU Viña,Activo,0.0,250000.0
30762612,1270-794,1270-794,BH 15,Factura,Boleta Honorarios,Recepción,IVAN FRANCISCO MANUEL LOVERA BARRERA,18326591-1,1270 Oficina ICC,2025-06-05T15:34:54.98,2025-06-05T00:00:00,2025-07-05T00:00:00,No disponible,2025-06-05T00:00:00,$,4000000.0,Aprobada,Totalmente Asociada,Pagada,Sin Pagos,10/24/2024 19:46:16,,,,S,,,,1270,Oficina Central,Activo,0.0,4000000.0
30763906,1417-172,1417-172,356,Factura Electrónica (iHub),Factura Electrónica ,Estado de Pago,INOX CONSTRUCCIONES Y MONTAJES SPA,77847333-K,1417 Marathon EU Viña,2025-06-05T17:23:19.007,2025-06-04T00:00:00,2025-07-04T00:00:00,04-06-2025,2025-06-04T00:00:00,$,5171251.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,08/26/2024 18:13:28,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1417,Marathon EU Viña,Activo,4345589.0,0.0
30763930,1416-133,1416-133,2,Factura Electrónica (iHub),Factura Electrónica ,Estado de Pago,CONSTRUCCIONES EZEPE INSTALACIONES SPA,78063176-7,1416 Santa Isabel MPV,2025-06-05T17:28:11.167,2025-06-04T00:00:00,2025-07-04T00:00:00,04-06-2025,2025-06-04T00:00:00,$,6821429.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,06/06/2025 14:16:42,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1416,SISA MPV,Activo,5732293.0,0.0
30764920,1416-134,1416-134,1352,Factura Electrónica (iHub),Factura Electrónica ,Recepción,TRANSPORTES ALFARO SPA,77454411-9,1416 Santa Isabel MPV,2025-06-05T19:02:38.123,2025-06-05T00:00:00,2025-07-05T00:00:00,05-06-2025,2025-06-05T00:00:00,$,304640.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,10/10/2024 12:58:09,Fletes / Retiro escombros,N,S,N,N,4.01.02.04,4.01.02.04 Otros costos de explotación,1416,SISA MPV,Activo,256000.0,0.0
30765510,1417-173,1417-173,3474,Factura Electrónica (iHub),Factura Electrónica ,Estado de Pago,SAFECORP INGENIERIA Y SEGURIDAD SPA,76992208-3,1417 Marathon EU Viña,2025-06-05T19:37:39.437,2025-06-05T00:00:00,2025-07-05T00:00:00,05-06-2025,2025-06-05T00:00:00,$,9076655.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,11/20/2024 14:41:49,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1417,Marathon EU Viña,Activo,7627441.0,0.0
30765661,1413-385,1413-385,360,Factura Electrónica (iHub),Factura Electrónica ,Recepción,INOX CONSTRUCCIONES Y MONTAJES SPA,77847333-K,1413 Inacap Apoquindo acceso univ y otros,2025-06-05T20:34:31.34,2025-06-05T00:00:00,2025-07-05T00:00:00,05-06-2025,2025-06-05T00:00:00,$,119000.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,08/26/2024 18:13:28,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1413,Inacap Apoquindo,Activo,100000.0,0.0
30765680,1416-135,1416-135,117,Factura Electrónica (iHub),Factura Electrónica ,Estado de Pago,INGENIERIA EN ALUMINIOS Y CRISTALES M Y R SPA,77995999-6,1416 Santa Isabel MPV,2025-06-05T20:36:20.773,2025-06-05T00:00:00,2025-07-05T00:00:00,05-06-2025,2025-06-05T00:00:00,$,4760000.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,06/10/2025 18:16:34,,,S,,,,,1416,SISA MPV,Activo,4000000.0,0.0
30766031,1419-12,1419-12,361,Factura Electrónica (iHub),Factura Electrónica ,Recepción,INOX CONSTRUCCIONES Y MONTAJES SPA,77847333-K,1419 Jhonny Rockets Mall Plaza Norte,2025-06-05T21:07:00.93,2025-06-05T00:00:00,2025-07-05T00:00:00,05-06-2025,2025-06-05T00:00:00,$,941147.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,08/26/2024 18:13:28,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1419,Jhonny Rocket Mall Plaza Norte,Activo,790880.0,0.0
30766104,1413-386,1413-386,13899,Factura Electrónica (iHub),Factura Electrónica ,Recepción,ANDESCONTAINERS SPA,76752755-1,1413 Inacap Apoquindo acceso univ y otros,2025-06-05T21:08:55.883,2025-06-05T00:00:00,2025-07-05T00:00:00,05-06-2025,2025-06-05T00:00:00,$,101150.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,05/14/2024 20:57:30,Arriendos obras,N,S,N,N,4.01.02.03,4.01.02.03 Arriendos de Maquinarias y Equipos,1413,Inacap Apoquindo,Activo,85000.0,0.0
30766453,1417-174,1417-174,327,Factura Electrónica (iHub),Factura Electrónica ,Estado de Pago,SERVIOS DE INGENIERIA CM LIMITADA,77497095-9,1417 Marathon EU Viña,2025-06-05T22:53:27.983,2025-06-05T00:00:00,2025-07-05T00:00:00,05-06-2025,2025-06-05T00:00:00,$,4149447.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,12/11/2024 14:44:47,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1417,Marathon EU Viña,Activo,3486930.0,0.0
30768568,1416-136,1416-136,12705,Factura Electrónica (iHub),Factura Electrónica ,Recepción,ARRIENDO MAQUINARIA LIMITADA,76485806-9,1416 Santa Isabel MPV,2025-06-06T11:25:09.13,2025-06-06T00:00:00,2025-07-06T00:00:00,06-06-2025,2025-06-06T00:00:00,$,487900.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,08/26/2024 18:13:40,Arriendos obras,N,S,N,N,4.01.02.03,4.01.02.03 Arriendos de Maquinarias y Equipos,1416,SISA MPV,Activo,410000.0,0.0
30772010,1270-795,1270-795,129247,Factura Electrónica (iHub),Factura No Afecta o Exenta Electrónica ,Recepción,UNIVERSIDAD DE LOS ANDES,71614000-8,1270 Oficina ICC,2025-06-06T17:46:23.023,2025-06-06T00:00:00,2025-07-06T00:00:00,06-06-2025,2025-06-06T00:00:00,UF,1646594.0,Aprobada,Totalmente Asociada,Pagada,Sin Pagos,04/18/2024 19:29:23,Capacitaciones,N,S,N,N,4.01.03.24,4.01.03.24 Capacitaciones,1270,Oficina Central,Activo,0.0,1646594.0
30772783,1413-387,1413-387,6436037,Factura Electrónica (iHub),Factura Electrónica ,Recepción,ELECTROCOM S.A.,96355000-6,1413 Inacap Apoquindo acceso univ y otros,2025-06-06T18:56:39.93,2025-06-06T00:00:00,2025-07-06T00:00:00,06-06-2025,2025-06-06T00:00:00,$,179325.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,05/02/2024 15:54:57,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1413,Inacap Apoquindo,Activo,150693.0,0.0
30772868,1419-13,1419-13,12712,Factura Electrónica (iHub),Factura Electrónica ,Recepción,ARRIENDO MAQUINARIA LIMITADA,76485806-9,1419 Jhonny Rockets Mall Plaza Norte,2025-06-06T18:58:04.847,2025-06-06T00:00:00,2025-07-06T00:00:00,06-06-2025,2025-06-06T00:00:00,$,297500.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,08/26/2024 18:13:40,Arriendos obras,N,S,N,N,4.01.02.03,4.01.02.03 Arriendos de Maquinarias y Equipos,1419,Jhonny Rocket Mall Plaza Norte,Activo,250000.0,0.0
30774596,1416-137,1416-137,2502889,Factura Electrónica (iHub),Factura Electrónica ,Recepción,YOLITO BALART HERMANOS LTDA.,80565900-9,1416 Santa Isabel MPV,2025-06-06T22:59:50.76,2025-06-06T00:00:00,2025-07-06T00:00:00,06-06-2025,2025-06-06T00:00:00,$,338776.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,05/02/2024 15:10:59,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1416,SISA MPV,Activo,284686.0,0.0
30774603,1416-138,1416-138,2502888,Factura Electrónica (iHub),Factura Electrónica ,Recepción,YOLITO BALART HERMANOS LTDA.,80565900-9,1416 Santa Isabel MPV,2025-06-06T23:00:48.99,2025-06-06T00:00:00,2025-07-06T00:00:00,06-06-2025,2025-06-06T00:00:00,$,832866.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,05/02/2024 15:10:59,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1416,SISA MPV,Activo,699887.0,0.0
30775985,1413-388,1413-388,1291,Factura Electrónica (iHub),Factura Electrónica ,Recepción,ASEOS DOÑA ISIDORA LIMITADA,76813609-2,1413 Inacap Apoquindo acceso univ y otros,2025-06-08T12:46:36.053,2025-06-08T00:00:00,2025-07-08T00:00:00,08-06-2025,2025-06-08T00:00:00,$,1794996.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,08/01/2024 19:59:43,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1413,Inacap Apoquindo,Activo,1508400.0,0.0
30779845,1413-389,1413-389,3190,Factura Electrónica (iHub),Factura Electrónica ,Recepción,MARILUZ AVILA VERA,10479545-5,1413 Inacap Apoquindo acceso univ y otros,2025-06-09T12:58:20.423,2025-06-09T00:00:00,2025-07-09T00:00:00,09-06-2025,2025-06-09T00:00:00,$,636650.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,11/14/2024 14:28:55,Arriendos obras,N,S,N,N,4.01.02.03,4.01.02.03 Arriendos de Maquinarias y Equipos,1413,Inacap Apoquindo,Activo,535000.0,0.0
30781063,1270-796,1270-796,738,Factura Electrónica (iHub),Factura No Afecta o Exenta Electrónica ,Recepción,ASESOR?AS MORENO & CIA LIMITADA,76510424-6,1270 Oficina ICC,2025-06-09T14:52:04.783,2025-06-06T00:00:00,2025-07-06T00:00:00,06-06-2025,2025-06-06T00:00:00,$,1200000.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,06/10/2025 18:16:36,,,S,,,,,1270,Oficina Central,Activo,0.0,1200000.0
30782319,1417-175,1417-175,1713,Factura Electrónica (iHub),Factura Electrónica ,Recepción,RAUL OSVALDO FARIAS MMUÑOZ,6657273-0,1417 Marathon EU Viña,2025-06-09T15:56:38.37,2025-06-09T00:00:00,2025-07-09T00:00:00,09-06-2025,2025-06-09T00:00:00,$,119000.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,04/22/2025 12:49:17,Fletes / Retiro escombros,N,S,N,N,4.01.02.04,4.01.02.04 Otros costos de explotación,1417,Marathon EU Viña,Activo,100000.0,0.0
30784669,1416-139,1416-139,172,Factura Electrónica (iHub),Factura Electrónica ,Estado de Pago,CONSTRUCTORA   FAS   SPA,77882438-8,1416 Santa Isabel MPV,2025-06-09T19:06:50.05,2025-06-09T00:00:00,2025-07-09T00:00:00,09-06-2025,2025-06-09T00:00:00,$,2977808.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,07/29/2024 15:28:04,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1416,SISA MPV,Activo,2502360.0,0.0
30784679,1416-140,1416-140,174,Factura Electrónica (iHub),Factura Electrónica ,Estado de Pago,CONSTRUCTORA   FAS   SPA,77882438-8,1416 Santa Isabel MPV,2025-06-09T19:07:01.217,2025-06-09T00:00:00,2025-07-09T00:00:00,09-06-2025,2025-06-09T00:00:00,$,1487500.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,07/29/2024 15:28:04,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1416,SISA MPV,Activo,1250000.0,0.0
30785588,1416-141,1416-141,3470681,Factura Electrónica (iHub),Factura Electrónica ,Recepción,AUSIN HNOS. S.A.,81293200-4,1416 Santa Isabel MPV,2025-06-09T21:05:02.35,2025-06-09T00:00:00,2025-07-09T00:00:00,09-06-2025,2025-06-09T00:00:00,$,403648.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,04/18/2024 19:29:20,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1416,SISA MPV,Activo,339200.0,0.0
30785672,1418-63,1418-63,138696369,Factura Electrónica (iHub),Factura Electrónica ,Recepción,SODIMAC S.A.,96792430-K,1418 Piso 8 Costanera Center,2025-06-09T21:33:29.11,2025-06-09T00:00:00,2025-07-09T00:00:00,09-06-2025,2025-06-09T00:00:00,$,902924.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,04/18/2024 19:29:19,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1418,Piso 8 Costanera Center,Activo,758760.0,0.0
30785718,1418-64,1418-64,138696170,Factura Electrónica (iHub),Factura Electrónica ,Recepción,SODIMAC S.A.,96792430-K,1418 Piso 8 Costanera Center,2025-06-09T21:46:45.207,2025-06-09T00:00:00,2025-07-09T00:00:00,09-06-2025,2025-06-09T00:00:00,$,902924.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,04/18/2024 19:29:19,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1418,Piso 8 Costanera Center,Activo,758760.0,0.0
30785845,1413-390,1413-390,6861,Factura Electrónica (iHub),Factura Electrónica ,Recepción,EQUIMAK SPA,76880894-5,1413 Inacap Apoquindo acceso univ y otros,2025-06-09T23:25:52.183,2025-06-09T00:00:00,2025-07-09T00:00:00,09-06-2025,2025-06-09T00:00:00,$,152558.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,11/08/2024 19:44:58,Arriendos obras,N,S,N,N,4.01.02.03,4.01.02.03 Arriendos de Maquinarias y Equipos,1413,Inacap Apoquindo,Activo,128200.0,0.0
30786239,1418-65,1418-65,2503813,Factura Electrónica (iHub),Factura Electrónica ,Recepción,YOLITO BALART HERMANOS LTDA.,80565900-9,1418 Piso 8 Costanera Center,2025-06-10T01:37:06.05,2025-06-09T00:00:00,2025-07-09T00:00:00,09-06-2025,2025-06-09T00:00:00,$,159103.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,05/02/2024 15:10:59,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1418,Piso 8 Costanera Center,Activo,133700.0,0.0
30786379,1419-14,1419-14,1365069,Factura Electrónica (iHub),Factura Electrónica ,Recepción,COMERCIAL K SPA,77137860-9,1419 Jhonny Rockets Mall Plaza Norte,2025-06-10T03:41:15.143,2025-06-09T00:00:00,2025-07-09T00:00:00,09-06-2025,2025-06-09T00:00:00,$,1729392.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,04/18/2024 19:29:19,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1419,Jhonny Rocket Mall Plaza Norte,Activo,1453271.0,0.0
30788017,1270-797,1270-797,66813,Factura Electrónica (iHub),Factura Electrónica ,Recepción,BDEBUENO SPA,76624425-4,1270 Oficina ICC,2025-06-10T11:05:40.747,2025-06-01T00:00:00,2025-07-04T00:00:00,01-06-2025,2025-06-04T00:00:00,$,43840.0,Aprobada,Totalmente Asociada,Pagada,Sin Pagos,05/09/2025 15:29:52,Gastos Generales,N,S,N,N,4.01.03.22,4.01.03.22 Gastos Generales,1270,Oficina Central,Activo,36840.0,0.0
30788174,1419-15,1419-15,6562138,Factura Electrónica (iHub),Factura Electrónica ,Recepción,ELECTROCOM S.A.,96355000-6,1419 Jhonny Rockets Mall Plaza Norte,2025-06-10T11:27:32.553,2025-06-04T00:00:00,2025-07-04T00:00:00,04-06-2025,2025-06-04T00:00:00,$,244295.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,05/02/2024 15:54:57,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1419,Jhonny Rocket Mall Plaza Norte,Activo,205290.0,0.0
30788242,1270-798,1270-798,737,Factura Electrónica (iHub),Factura No Afecta o Exenta Electrónica ,Recepción,ERF CHILE AUDITORES-CONSULTORES LIMITADA,77874500-3,1270 Oficina ICC,2025-06-10T11:41:15.277,2025-06-05T00:00:00,2025-07-05T00:00:00,05-06-2025,2025-06-05T00:00:00,$,235212.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,07/09/2024 19:23:05,Gastos Generales,N,S,N,N,4.01.03.22,4.01.03.22 Gastos Generales,1270,Oficina Central,Activo,0.0,235212.0
30788572,1419-16,1419-16,19395415,Factura Electrónica (iHub),Factura Electrónica ,Recepción,IMPERIAL S.A.,76821330-5,1419 Jhonny Rockets Mall Plaza Norte,2025-06-10T12:04:26.14,2025-06-06T00:00:00,2025-07-09T00:00:00,09-06-2025,2025-06-09T00:00:00,$,1021970.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,04/18/2024 19:29:13,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1419,Jhonny Rocket Mall Plaza Norte,Activo,858798.0,0.0
30788578,1418-66,1418-66,145231,Factura Electrónica (iHub),Factura Electrónica ,Recepción,CENCOSUD SHOPPING S.A.,76433310-1,1418 Piso 8 Costanera Center,2025-06-10T12:05:37.453,2025-06-04T00:00:00,2025-07-04T00:00:00,04-06-2025,2025-06-04T00:00:00,UF,176215.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,10/24/2024 19:03:42,Arriendos obras,S,S,N,N,4.01.02.03,4.01.02.03 Arriendos de Maquinarias y Equipos,1418,Piso 8 Costanera Center,Activo,148080.0,0.0
30788737,1416-142,1416-142,2504120,Factura Electrónica (iHub),Factura Electrónica ,Recepción,YOLITO BALART HERMANOS LTDA.,80565900-9,1416 Santa Isabel MPV,2025-06-10T12:12:37.963,2025-06-10T00:00:00,2025-07-10T00:00:00,10-06-2025,2025-06-10T00:00:00,$,982781.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,05/02/2024 15:10:59,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1416,SISA MPV,Activo,825866.0,0.0
30788802,1419-17,1419-17,19397680,Factura Electrónica (iHub),Factura Electrónica ,Recepción,IMPERIAL S.A.,76821330-5,1419 Jhonny Rockets Mall Plaza Norte,2025-06-10T12:22:58.307,2025-06-07T00:00:00,2025-07-09T00:00:00,09-06-2025,2025-06-09T00:00:00,$,433960.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,04/18/2024 19:29:13,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1419,Jhonny Rocket Mall Plaza Norte,Activo,364672.0,0.0
30789273,1419-18,1419-18,36,Factura Electrónica (iHub),Factura Electrónica ,Recepción,ALUMINIOS Y CRISTALES AWKA SPA,78038669-K,1419 Jhonny Rockets Mall Plaza Norte,2025-06-10T12:57:33.59,2025-06-09T00:00:00,2025-07-09T00:00:00,09-06-2025,2025-06-09T00:00:00,$,835380.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,06/10/2025 18:16:29,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1419,Jhonny Rocket Mall Plaza Norte,Activo,702000.0,0.0
30789290,1419-19,1419-19,35,Factura Electrónica (iHub),Factura Electrónica ,Recepción,ALUMINIOS Y CRISTALES AWKA SPA,78038669-K,1419 Jhonny Rockets Mall Plaza Norte,2025-06-10T12:58:16.35,2025-06-09T00:00:00,2025-07-09T00:00:00,09-06-2025,2025-06-09T00:00:00,$,149940.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,06/10/2025 18:16:29,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1419,Jhonny Rocket Mall Plaza Norte,Activo,126000.0,0.0
30789314,1417-176,1417-176,24772,Factura Electrónica (iHub),Factura Electrónica ,Recepción,F Y B ARRIENDOS SPA,76531484-4,1417 Marathon EU Viña,2025-06-10T12:59:10.33,2025-06-10T00:00:00,2025-07-10T00:00:00,10-06-2025,2025-06-10T00:00:00,$,2329663.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,02/11/2025 20:22:53,Arriendos obras,N,S,N,N,4.01.02.03,4.01.02.03 Arriendos de Maquinarias y Equipos,1417,Marathon EU Viña,Activo,1957700.0,0.0
30789405,1419-20,1419-20,491,Factura Electrónica (iHub),Factura Electrónica ,Recepción,A&K Mármoles y Servicios SPA,76627121-9,1419 Jhonny Rockets Mall Plaza Norte,2025-06-10T13:02:57.36,2025-06-10T00:00:00,2025-07-10T00:00:00,10-06-2025,2025-06-10T00:00:00,$,714000.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,05/06/2024 21:35:56,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1419,Jhonny Rocket Mall Plaza Norte,Activo,600000.0,0.0
30789533,1413-391,1413-391,175,Factura Electrónica (iHub),Factura Electrónica ,Estado de Pago,CONSTRUCTORA   FAS   SPA,77882438-8,1413 Inacap Apoquindo acceso univ y otros,2025-06-10T13:09:20.55,2025-06-10T00:00:00,2025-07-10T00:00:00,10-06-2025,2025-06-10T00:00:00,$,15827000.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,07/29/2024 15:28:04,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1413,Inacap Apoquindo,Activo,13300000.0,0.0
30791451,1413-392,1413-392,37963,Factura Electrónica (iHub),Factura Electrónica ,Recepción,MULTIMETAL LTDA.,77589080-0,1413 Inacap Apoquindo acceso univ y otros,2025-06-10T15:47:18.08,2025-06-10T00:00:00,2025-07-10T00:00:00,10-06-2025,2025-06-10T00:00:00,$,1582507.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,04/18/2024 19:29:13,Arriendos obras,N,S,N,N,4.01.02.03,4.01.02.03 Arriendos de Maquinarias y Equipos,1413,Inacap Apoquindo,Activo,1329838.0,0.0
30792627,1413-393,1413-393,10759,Factura Electrónica (iHub),Factura Electrónica ,Estado de Pago,REVESTIMIENTOS INDUSTRIALES HOMECOATING LIMITADA,76672110-9,1413 Inacap Apoquindo acceso univ y otros,2025-06-10T17:02:07.84,2025-06-10T00:00:00,2025-07-10T00:00:00,10-06-2025,2025-06-10T00:00:00,$,4804629.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,06/18/2024 16:43:49,Arriendos obras,N,S,N,N,4.01.02.03,4.01.02.03 Arriendos de Maquinarias y Equipos,1413,Inacap Apoquindo,Activo,4037503.0,0.0
30794150,1419-21,1419-21,139849,Factura Electrónica (iHub),Factura Electrónica ,Recepción,COMERCIAL MULTICOMPANY LIMITADA,96556470-5,1419 Jhonny Rockets Mall Plaza Norte,2025-06-10T20:58:03.037,2025-06-10T00:00:00,2025-07-10T00:00:00,10-06-2025,2025-06-10T00:00:00,$,1376058.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,07/09/2024 19:22:34,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1419,Jhonny Rocket Mall Plaza Norte,Activo,1156351.0,0.0
